id,character,name,gender,order
22132,Captain of the Guard (voice),M.C. Gainey,2,4
4175,Big Nose Thug (voice),Jeffrey Tambor,2,5
18,Hook Hand Thug (voice),Brad Garrett,2,6
1219029,Short Thug (voice),Paul F. Tompkins,0,7
10460,Vlad (voice),Richard Kiel,0,8
1273208,Young Rapunzel / Little Girl (voice),Delaney Rose Stein,0,9
121830,Guard 1 / Thug 1 (voice),Nathan Greno,2,10
76595,Guard 2 / Thug 2 (voice),Byron Howard,2,11
61958,Guard 3 (voice),Tim Mertens,2,12
3223,Tony Stark / Iron Man,Robert Downey Jr.,2,0
74568,Thor Odinson,Chris Hemsworth,2,1
103,Bruce Banner / Hulk,Mark Ruffalo,2,2
16828,Steve Rogers / Captain America,Chris Evans,2,3
1245,Natasha Romanoff / Black Widow,Scarlett Johansson,1,4
17604,Clint Barton / Hawkeye,Jeremy Renner,2,5
13548,Ultron (voice),James Spader,2,6
2231,Nick Fury,Samuel L. Jackson,2,7
1896,James Rhodes / War Machine,Don Cheadle,2,8
27428,Pietro Maximoff / Quicksilver,Aaron Taylor-Johnson,2,9
550843,Wanda Maximoff / Scarlet Witch,Elizabeth Olsen,1,10
6162,Jarvis (voice) / Vision,Paul Bettany,2,11
71189,Maria Hill,Cobie Smulders,1,12
53650,Sam Wilson / The Falcon,Anthony Mackie,2,13
39459,Peggy Carter,Hayley Atwell,1,14
17605,Heimdall,Idris Elba,2,15
1817,Laura Barton,Linda Cardellini,1,16
1640,Erik Selvig,Stellan Skarsgård,2,17
1401531,Dr. Helen Cho,Claudia Kim,1,18
3491,Strucker,Thomas Kretschmann,2,19
1333,Ulysses Klaue / Klaw,Andy Serkis,2,20
1146,Madame B,Julie Delpy,1,21
7624,Himself,Stan Lee,2,22
7030,Dr. List,Henry Goodman,2,23
1709130,Fortress Soldier,Chris Luca,0,24
1265796,Strucker Mercenary,Brian Schaeffer,0,25
1196961,Zrinka,Dominique Provost-Chalkley,1,26
1264233,Costel,Isaac Andrews,0,27
1760858,Sokovian Acid Student,Gareth Kieran Jones,0,28
1760859,Dr. Cho's Assistant,Chan Woo Lim,0,29
1760860,Dr. Cho's Assistant,Minhee Yeo,0,30
1504934,Klaue's Mercenary,Bentley Kalu,2,31
30086,Ballet Instructor,Julian Bleach,2,32
1029031,Johannesburg Cop,Christopher Beasley,0,33
1171654,Johannesburg Cop,Vuyo Dabula,0,34
1367843,Johannesburg Driver,Nondumiso Tembe,0,35
1760872,Johannesburg Onlooker,Kabelo Thai,0,36
1760864,Johannesburg Onlooker,Lele Leowaba,0,37
1760865,Johannesburg Onlooker,Mandla Gaduka,0,38
1760866,Johannesburg Onlooker,Harriet Manamela,0,39
1760867,Johannesburg Onlooker,Beulah Hashe,0,40
1760868,Johannesburg Onlooker,Musca Kumalo,0,41
1760869,Johannesburg Onlooker,Mathapelo September,0,42
1665609,Johannesburg Elevator Passenger,Antony Acheampong,0,43
1760871,Johannesburg Elevator Passenger,Chioma Anyanwu,0,44
1760879,Cooper Barton,Ben Sakamoto,0,45
1405571,Lila Barton,Imogen Poynton,0,46
1405570,Lila Barton,Isabella Poynton,0,47
1583054,World Hub Tech,Ingvild Deila,0,48
1760881,Korean Train Passenger,Sunny Yeo,0,49
1760882,Korean Train Passenger,Namju Go,0,50
1760884,Korean Train Passenger,Mina Kweon,0,51
1590327,Korean Train Passenger,Earl T. Kim,2,52
1760886,Korean Train Passenger,Arthur Lee,0,53
1760888,Sokovian Family,Verity Hewlett,0,54
1760890,Sokovian Family,Michael Matovski,0,55
1756778,Sokovian Family,Alma Noce,0,56
1760891,Sokovian Family,Riccardo Richetta,0,57
1760892,Sokovian Woman,Constanza Ruff,0,58
1760893,Tub Family Child,Monty Mclaren-Clark,0,59
6092,Sokovian Driver,Julia Krynke,0,60
1760898,Sokovian SUV Driver,Tony Christensen,0,61
1760899,Sokovian SUV Passenger,Ian Kay,0,62
1015829,Sokovian Police Captain,Barry Aird,0,63
43373,Specialist Cameron Klein,Aaron Himelstein,2,64
62105,Friday (voice),Kerry Condon,1,65
1760900,Nathaniel Pietro Barton,Jaiden Stafford,0,66
1394333,Sokovian Citizen (uncredited),Dilyana Bouklieva,1,67
16851,Thanos (uncredited),Josh Brolin,2,68
1480144,Student (uncredited),Joti Nagra,1,69
1429470,Dr. Taryl Jenkins (uncredited),Nick W. Nicholson,0,70
1371439,Asgardian God (uncredited),Daniel Westwood,0,71
10980,Harry Potter,Daniel Radcliffe,2,0
10989,Ron Weasley,Rupert Grint,2,1
10990,Hermione Granger,Emma Watson,1,2
10993,Draco Malfoy,Tom Felton,2,3
5658,Albus Dumbledore,Michael Gambon,2,4
388,Horace Slughorn,Jim Broadbent,2,5
1283,Bellatrix Lestrange,Helena Bonham Carter,1,6
1923,Rubeus Hagrid,Robbie Coltrane,2,7
10978,Minerva McGonagall,Maggie Smith,1,8
4566,Severus Snape,Alan Rickman,2,9
9191,Peter Pettigrew,Timothy Spall,2,10
11207,Remus Lupin,David Thewlis,2,11
477,Molly Weasley,Julie Walters,1,12
96841,Neville Longbottom,Matthew Lewis,2,13
140367,Luna Lovegood,Evanna Lynch,1,14
10991,Ginny Weasley,Bonnie Wright,1,15
140368,George Weasley,Oliver Phelps,2,16
96851,Fred Weasley,James Phelps,2,17
20999,Arthur Weasley,Mark Williams,2,18
11184,Filius Flitwick,Warwick Davis,2,19
3300,Nymphadora Tonks,Natalia Tena,1,20
234933,Cho Chang,Katie Leung,1,21
60348,Fenrir Greyback,Dave Legeno,2,22
10988,Lily Potter,Geraldine Somerville,1,23
15737,Narcissa Malfoy,Helen McCrory,1,24
234934,Cormac McLaggen,Freddie Stroma,2,25
11180,Argus Filch,David Bradley,2,26
964834,Tom Riddle (16 Years),Frank Dillane,2,27
1114487,Tom Riddle (11 Years),Hero Fiennes-Tiffin,0,28
9138,Poppy Pomfrey,Gemma Jones,1,29
234926,Padma Patil,Afshan Azad,1,30
234925,Parvati Patil,Shefali Chowdhury,0,31
174398,Katie Bell,Georgina Leonidas,1,32
234922,Seamus Finnigan,Devon Murray,2,33
234929,Romilda Vane,Anna Shaffer,1,34
11212,Gregory Goyle,Josh Herdman,2,35
956224,Vincent Crabbe,Jamie Waylett,2,36
234928,Pansy Parkinson,Scarlett Byrne,1,37
234924,Lavender Brown,Jessie Cave,1,38
234927,Blaise Zabini,Louis Cordice,0,39
234923,Dean Thomas,Alfie Enoch,0,40
1796454,Marcus Belby,Robert Knox,0,41
568374,Nigel Wolpert,William Melling,0,42
52888,Eldred Worple,Paul Ritter,2,43
234930,Leanne,Isabella Laughland,0,44
202032,Amycus Carrow,Ralph Ineson,2,45
568378,Alecto Carrow,Suzanne Toase,1,46
234919,Thorfinn Rowle,Rod Hunt,2,47
89387,Waitress,Elarica Gallacher,0,48
880,Bruce Wayne / Batman,Ben Affleck,2,0
73968,Clark Kent / Superman,Henry Cavill,2,1
90633,Diana Prince / Wonder Woman,Gal Gadot,1,2
9273,Lois Lane,Amy Adams,1,3
44735,Lex Luthor,Jesse Eisenberg,2,4
2882,Martha Kent,Diane Lane,1,5
16940,Alfred Pennyworth,Jeremy Irons,0,6
2975,Perry White,Laurence Fishburne,2,7
18686,Senator Finch,Holly Hunter,1,8
59233,Wallace Keefe,Scoot McNairy,2,9
208296,Anatoli Knyazev,Callan Mulvey,2,10
1156024,Mercy Graves,Tao Okamoto,1,11
20089,Jenet Klyburn,Jena Malone,1,12
1511243,Young Bruce Wayne,Brandon Spink,2,13
62220,Martha Wayne,Lauren Cohan,1,14
87447,Jack O'Dwyer,Hugh Maguire,2,15
56556,Jimmy Olsen,Michael Cassidy,2,16
1106260,Wayne Industries Pilot,Alan D. Purwin,2,17
1190987,Drone Pilot,Dan Amboyer,0,18
1272969,Jenny Jurwich,Rebecca Buller,0,19
9464,General Swanwick,Harry Lennix,2,20
1272970,Major Carrie Farris,Christina Wren,0,21
1622651,Carmen,Jade Chynoweth,1,22
91403,Glen Woodburn,Chad Krowchuk,0,23
1269,Jonathan Kent,Kevin Costner,2,24
132157,Barry Allen / The Flash,Ezra Miller,2,25
17178,POTUS (voice),Patrick Wilson,2,26
335,General Zod,Michael Shannon,2,27
70177,Himself,Charlie Rose,2,28
1018992,Himself,Vikram Gandhi,2,29
1236584,Himself,Andrew Sullivan,2,30
550307,Himself,Neil deGrasse Tyson,2,31
12219,Himself,Jon Stewart,2,32
1227867,Herself,Soledad O'Brien,0,33
1696036,Herself,Erika R. Erickson,1,34
1596937,Herself,Dana Bash,1,35
1514160,Herself,Nancy Grace,1,36
1217309,Himself,Anderson Cooper,0,37
1696037,Herself,Brooke Baldwin,1,38
17832,A.I. Kelor (voice),Carla Gugino,1,39
117642,Arthur Curry / Aquaman,Jason Momoa,2,40
3977,Silas Stone,Joe Morton,2,41
1313559,Victor Stone / Cyborg,Ray Fisher,2,42
1636956,Pete Ross,Joseph Cranford,2,43
1377087,Lana Lang,Emily Peterson,0,44
47296,Thomas Wayne,Jeffrey Dean Morgan,2,45
19300,General Amajagh,Sammi Rotibi,2,46
1467216,Metropolis Citizen,Hanna Dworkin,1,47
1691930,Metropolis Citizen,Tiffany L. Addison,1,48
1471446,Metropolis Citizen,Owais Ahmed,2,49
1691935,Metropolis Citizen,Anish Jethmalani,2,50
1691940,Metropolis Citizen,Tiffany Bedwell,1,51
1691945,Metropolis Citizen,Natalee Arteaga,1,52
1691946,Metropolis Citizen,Keith D. Gallagher,2,53
1691967,Metropolis Citizen,Jeff Dumas,2,54
1682540,Metropolis Citizen,Miriam Lee,1,55
1691970,Metropolis Citizen,Alicia Regan,1,56
1395056,Teacher,Stephanie Koenig,1,57
1648751,Sage,Ripley Sobo,1,58
1691971,Island Scientist,Richard Burden,2,59
156405,General Security Chief,Julius Tennon,2,60
134774,Kahina Ziri,Wunmi Mosaku,0,61
1561391,Senator Barrows,Dennis North,2,62
1141368,Officer Mazzuccheli,Kiff VandenHeuvel,0,63
1561419,Officer Rucka,Mason Heidger,2,64
74312,Hostage Girl,Ahney Her,1,65
1691981,Hostage Girl,Kristine Cabanban,1,66
53066,Cesar Santos,Sebastian Sozzi,2,67
79086,Himself,Kent Shocknek,2,68
1494289,Emmet Vale,Ralph Lister,2,69
1691982,Metropolis Cop,Sammy A. Publes,2,70
1691983,Metropolis Cop,Jay R. Adams,2,71
1691986,Hero's Park Tourist,David Midura,2,72
1691987,Reporter at Monument,Jay Towers,2,73
1395050,Air Force MP,Michael Ellison,0,74
1692027,Underground Fight Patron,Kirill Ostapenko,2,75
1692036,Beautiful Woman,Rashontae Wawrzyniak,1,76
1214961,Sports Announcer,Tom Luginbill,2,77
1692048,Sports Announcer,Dave Pasch,2,78
146413,Party Photographer,Danny Mooney ,2,79
1692050,Party Doorman,Henry Frost III,2,80
165293,LeBlanc,Nicole Forester,1,81
1695971,Metropolis Governor,Debbie Stabenow,1,82
146412,Colorado Woman,Milica Govich ,0,83
1695987,Jail Guard,John Lepard,2,84
1695988,Finch's Receptionist,Sandra Love Aldridge,1,85
1695990,James Harmon - Museum Director,Graham W.J. Beal,2,86
1695991,Bunker Soldier,Henri Franklin,2,87
1289444,Bunker Soldier,Jonathan West,2,88
1695992,US Park Officer,T.J. Martinelli,2,89
1561416,Wayne Accountant,Chris Newman,2,90
1696013,Diner Waitress,Lulu Dahl,1,91
1201979,DC Protestor,Sam Logan Khaleghi,2,92
1696018,DC Protestor,Anne Marie Damman,1,93
1452211,DC Protestor,Connie Craig,0,94
1696019,DC Protestor,Henrietta Hermelin,1,95
853194,Senator Purrington,Patrick Leahy,2,96
1334323,Convenience Store Robber,Albert Valladares,2,97
1685460,Helicopter Pilot,David Paris,2,98
1696038,Flight Attendant,Abigail Kuklis,1,99
1545503,Chairman of Joint Chiefs,Greg Violand,0,100
1007391,Vice Chairman of Joint Chiefs,Tiren Jhames,2,101
1505007,Signals Officer - Air Force,Steve Jasgur,2,102
1696221,Silo Officer,Jonathan Stanley,2,103
1390506,Silo Officer,Jesse Nagy,2,104
1696222,Supermax Guard,Duvale Murchison,2,105
1696223,Prison Barber,Thomas J. Fentress,2,106
1189226,Father Leone,Coburn Goss,0,107
1696226,Wagon Driver,Jeff Hanlin,0,108
1077782,Creature Vocals (voice),Gary A. Hecker,2,109
130081,Kreatur (voice),Robin Atkin Downes,2,110
1696230,Squatter Boy,Issac Ryan Brown,2,111
1374130,CIA Supervisor,Barton Bund,2,112
104195,Python Team Leader,Bailey Chase,2,113
1696231,Gotham Desk Cop,Patrick O'Connor Cronin,2,114
1000800,Gotham Desk Cop,Sonja Crosby,1,115
1696234,Inmate Thug,C.T. Fletcher,2,116
1696241,Inmate Thug,Ahman Green,2,117
1548735,Nairomian Crying Woman,Diana Gaitirira,0,118
1147413,Nairomian Crying Woman,Jalene Mack,1,119
1424325,Nairomian Crying Woman,Esodie Geiger,1,120
1696264,Nairomian Crying Woman,Nene Nwoko,1,121
1696251,Nairomian Driver,Scott Edward Logan,2,122
1696236,Gala Waiter,Marcus Goddard,2,123
1696238,Adriana Santos,Cruz Gonzalez-Cadel,1,124
162169,Older Goat Herder,Alma Martinez,1,125
8666,Older Goat Herder,Sal Lopez,0,126
1696268,Young Goat Herder,Marcel Shihadeh,0,127
1696262,Rebel Translator,Theo Bongani Ndyalvane,2,128
1393349,Squatter Mother,Satori Shakoor,1,129
76674,Truck,Ele Bardha,2,130
639817,Wayne Financial Employee,Inder Kumar,2,131
1561376,Party Guest,Brandon Bautista,0,132
1188194,Daily Planet Reporter (uncredited),Laura Atwood,1,133
1636801,Wayne Enterprise Executive (uncredited),Debbie Scaletta,1,134
1645569,Football Player (uncredited),David Leach,2,135
74595,Gotham Seaport Cop (uncredited),Gordon Michaels,2,136
87220,Wayne Security (uncredited),Brian Boland,2,137
204261,Russian Foreign Minister (uncredited),Taras Los,0,138
1019098,DC Paramedic (uncredited),Jason Hughley,0,139
1062375,Building Supervisor (uncredited),Sidi Henderson,2,140
1031686,Chilean President (uncredited),Meighan Gerachis,0,141
1574911,First Class Lady (uncredited),Nicole Santini,0,142
1597947,Basketball Player (uncredited),Axel Harney,2,143
1675748,Funeral Attender (uncredited),Wayne E. Brown,2,144
1729054,Police Officer (uncredited),Dante Briggins,2,145
1729055,GCU Football Player (uncredited),Shannon Garnett,2,146
87443,Protester (uncredited),Lynch R. Travis,0,147
1594986,EMT (uncredited),Carmen Gangale,2,148
1283943,Metropolis Survivor (uncredited),Joe Cipriano,0,149
99166,Rusty - Metropolis Cop (uncredited),Will Blagrove,0,150
1892479,Protester (uncredited),Marcelo Bem,0,151
17271,Superman / Clark Kent,Brandon Routh,2,0
1979,Lex Luthor,Kevin Spacey,2,1
7517,Lois Lane,Kate Bosworth,1,2
11006,Richard White,James Marsden,2,3
7489,Kitty Kowalski,Parker Posey,1,4
8924,Perry White,Frank Langella,2,5
53492,Jimmy Olsen,Sam Huntington,0,6
2639,Martha Kent,Eva Marie Saint,1,7
3084,Jor-El,Marlon Brando,2,8
53493,Stanford,Kal Penn,2,9
53494,Jason White,Tristan Lake Leabu,2,10
41318,Brutus,David Fabrizio,2,11
1224391,Riley,Ian Roberts,0,12
1272955,Grant,Vincent Stone,0,13
193763,Bo the Bartender,Jack Larson,2,15
243805,Gertrude Vanderworth,Noel Neill,1,16
1252837,Boy with Camera,Keegan Joyce,2,17
971458,Little Girl,Jordana Beatty,1,18
18182,Camille Montes,Olga Kurylenko,1,1
8789,Dominic Greene,Mathieu Amalric,2,2
5309,M,Judi Dench,1,3
3753,René Mathis,Giancarlo Giannini,2,4
59620,Strawberry Fields,Gemma Arterton,1,5
2954,Felix Leiter,Jeffrey Wright,2,6
35029,Gregg Beam,David Harbour,2,7
2244,Mr. White,Jesper Christensen,2,8
62892,Elvis,Anatole Taubman,2,9
139549,Tanner,Rory Kinnear,2,10
11276,Foreign Secretary,Tim Pigott-Smith,2,11
76857,General Medrano,Joaquín Cosio,2,12
574355,Henry Mitchell,Glenn Foster,0,13
52888,Guy Haines,Paul Ritter,2,14
34408,Corinne Veneau,Stana Katic,1,15
136290,Gemma,Lucrezia Lante della Rovere,1,16
20289,Monsieur Slate,Neil Jackson,2,17
566331,Perla de las Dunas Receptionist,Oona Chaplin,1,18
127000,Anna,Rachel McDowall,1,20
574361,Quantum Member,Gustavo Nanez,0,21
205222,MI6 Agent,Mark Wakeling,0,22
62961,Ocean Sky Receptionist,Sarah Hadland,0,23
193339,MI6 Agent (uncredited),David Decio,0,24
424182,MI6 Agent (uncredited),Aaron King,0,25
574364,Quantum Member,Alexandra Prusa,0,26
574365,Mario Cavaradossi,Brandon Jovanovich,0,27
574367,Spoletta,Alexandre Krawetz,0,28
149307,Colonel of Police,Fernando Guillén Cuervo,2,29
69865,Lt. Orso,Jesús Ochoa,2,30
1234388,Yusef,Simon Kassianides,0,31
1529894,Forensics Tech,Brendan O'Hea,0,32
2440,Captain Davy Jones,Bill Nighy,2,4
1709,James Norrington,Jack Davenport,2,5
2449,Joshamee Gibbs,Kevin McNally,2,6
378,Governor Weatherby Swann,Jonathan Pryce,2,7
1710,Pintel,Lee Arenberg,2,8
1711,Ragetti,Mackenzie Crook,2,9
2441,Lord Cutler Beckett,Tom Hollander,2,10
2038,Tia Dalma,Naomie Harris,1,11
1715,Cotton,David Bailie,2,12
4030,Marty,Martin Klebba,2,13
939,Ian Mercer,David Schofield,0,14
2451,Captain Bellamy,Alex Norton,2,15
118,Captain Hector Barbossa,Geoffrey Rush,2,16
191751,Maccus,Dermot Keaney,2,17
1123,Clanker,Andy Beckwith,0,18
11283,Koleniko,Clive Ashborn,2,19
22075,Headless,Reggie Lee,2,20
64102,Jimmy Legs,Christopher Adamson,2,21
1229277,Ogilvey,Jonathan Linsley,0,22
140452,Burser,John Boswall,0,23
10960,Burser - Edinburgh,Max Baker,2,24
25441,Quartermaster - Edinburgh,Steve Speirs,2,25
2450,Scarlet,Lauren Maher,1,26
2452,Giselle,Vanessa Branch,1,27
82636,Frightened Sailor,Luke de Woolfson,2,28
1254626,Black Pearl Pirate,Jonathan Kite,2,29
429401,Ho-Kwan,Ho-Kwan Tse,2,30
1056117,Penrod (uncredited),Peter Donald Badalamenti II,2,31
21700,Cotton's Parrot (voice),Christopher S. Capp,2,32
85,Tonto,Johnny Depp,2,0
53807,John Reid / The Lone Ranger,Armie Hammer,2,1
886,Butch Cavendish,William Fichtner,2,2
1283,Red Harrington,Helena Bonham Carter,1,3
18473,Dan Reid,James Badge Dale,2,4
207,Latham Cole,Tom Wilkinson,2,5
47720,Rebecca Reid,Ruth Wilson,1,6
12834,Captain Jay Fuller,Barry Pepper,2,7
22063,Barret,James Frain,2,8
583040,Will,Mason Cook,2,9
71467,Skinny,Matt O'Leary,2,10
15374,Collins,Leon Rippy,2,11
45051,Frank,Harry Treadaway,2,12
62752,Ray,Damon Herriman,2,13
6951,Stache,W. Earl Brown,2,14
84225,Red Knee,Gil Birmingham,2,15
126829,Chief Big Bear,Saginaw Grant,0,16
1736738,Soldier #1,Stephen Brodie,2,17
1094319,Soldier #3,Matthew Page,2,18
1429470,Saloon Guy (uncredited),Nick W. Nicholson,0,19
1382010,Danny,Bryant Prince,0,20
1184011,Wendell,JD Cullum,2,21
76857,Jesus,Joaquín Cosio,2,22
92949,Fritz,Timothy V. Murphy,2,23
1471922,Blaine,Damon Carney,0,24
1240490,Clayton,Kevin Wiggins,2,25
208061,Martin,Chad Brummett,2,26
21723,Navarro,Robert Baker,2,27
37027,Hollis,Lew Temple,2,28
17401,Habberman,Stephen Root,2,29
102567,Shareholder,Randy Oglesby,2,30
56267,Shareholder,Brad Greenquist,2,31
22250,Engineer,Rance Howard,2,32
59847,Homer,Leonard Earl Howze,0,33
128560,Young Cavendish,Travis Hammer,2,34
1452636,Young Cole,Steve Corona,0,35
134171,Telegraph Operator,Jack Axelrod,0,36
1112414,Preacher,Christopher Hagen,0,37
51754,Kai,Freda Foh Shen,1,38
114977,Fat Lady,Margaret Bowman,1,39
1760466,Pilar,Luz P. Mendez,0,40
1760467,Rosalie,Laina Loucks,0,41
1760468,Dancer (Red's),Devon J. Adams,0,42
1760469,Dancer (Red's),Desirae Anslover,0,43
1760470,Dancer (Red's),Charlotte Cormier,0,44
1459004,Dancer (Red's),Megan Pribyl,0,45
1760471,Dancer (Red's),Briana Van Schuyver,0,46
1760472,Dancer (Red's),Julie Stracener,0,47
1391129,Pawing Drunk,Chad Randall,2,48
1333907,Mob Member,Jason E. Hill,2,49
967071,Mob Member,Beth Bailey,1,50
1178981,Glenda,Joanne Camp,1,51
104915,Stove Pipe,Bob Rumnock,2,52
1105706,Grizzled Soldier,Tait Fletcher,0,53
307885,Soldier #4,Alex Knight,0,54
569548,Farmer,Argos MacCallum,2,55
1759932,Band at Red's,Pokey Lafarge,2,56
1760474,Band at Red's,Joey Glynn,0,57
1760475,Band at Red's,Adam Hoskins,0,58
1760476,Band at Red's,Ryan Koenig,0,59
73968,Clark Kent / Kal-El,Henry Cavill,2,0
9273,Lois Lane,Amy Adams,1,1
335,General Zod,Michael Shannon,2,2
1269,Jonathan Kent,Kevin Costner,2,3
2882,Martha Kent,Diane Lane,1,4
934,Jor-El,Russell Crowe,2,5
2975,Perry White,Laurence Fishburne,2,6
43202,Faora-Ul,Antje Traue,1,7
22227,Colonel Hardy,Christopher Meloni,2,8
213049,Lana Lang,Jadin Gould,1,9
77223,Emerson,Tahmoh Penikett,2,10
8786,Lara Lor-Van,Ayelet Zurer,1,11
31028,Dr. Emil Hamilton,Richard Schiff,2,12
236302,Clark Kent at 13,Dylan Sprayberry,2,13
50217,Steve Lombard,Michael Kelly,2,14
17832,Kelor (voice),Carla Gugino,1,15
12371,Tor-An,Richard Cetrone,2,16
37698,Jax-Ur,Mackenzie Gray,2,17
2320,Lor-Em,Julian Richings,2,18
11831,Ro-Zar,Mary Black,1,19
1272968,Car-Vex,Samantha Jo,1,20
1272969,Jenny,Rebecca Buller,0,21
1272970,Major Carrie Farris,Christina Wren,0,22
4095,Major Laramore,David Lewis,2,23
27138,Heraldson,Doug Abrahams,2,24
172809,Byrne,Brad Kelly,0,25
59312,Officer Sekowsky,Alessandro Juliani,2,26
1272971,Teenage Pete Ross,Jack Foley,0,27
1025970,Whitney Fordman,Robert Gerdisch,2,28
9464,General Swanwick,Harry Lennix,2,29
1371141,Student,Jacqueline Scislowski,0,30
1235591,Bar Buddy,Sean Campbell,2,31
1615574,Rubble Survivor (uncredited),Raj Lal,2,32
25130,Prince Caspian,Ben Barnes,2,0
5528,Peter Pevensie,William Moseley,2,1
5529,Susan Pevensie,Anna Popplewell,1,2
5527,Edmund Pevensie,Skandar Keynes,2,3
5526,Lucy Pevensie,Georgie Henley,1,4
2166,King Miraz,Sergio Castellitto,2,5
25132,Queen Prunaprismia,Alicia Borrachero,1,6
22970,Trumpkin,Peter Dinklage,2,7
11184,Nikabrik,Warwick Davis,2,8
25133,Doktor Cornelius,Vincent Grass,2,9
17839,Lord Glozell,Pierfrancesco Favino,2,10
7370,Lord Sopespian,Damián Alcázar,2,11
24496,Lord Scythley,Simón Andreu,2,12
12044,Lord Donnon,Predrag Bjelac,2,13
25134,Asterius,Shane Rangi,2,14
25135,Glenstorm,Cornell John,2,15
3896,Aslan (voice),Liam Neeson,2,16
25136,Trüffeljäger,Ken Stott,2,17
3063,White Witch,Tilda Swinton,1,18
1926,Reepicheep,Eddie Izzard,2,19
107943,Hag,Klára Issová,1,20
16828,Steve Rogers / Captain America,Chris Evans,2,1
103,Bruce Banner / The Hulk,Mark Ruffalo,2,2
74568,Thor Odinson,Chris Hemsworth,2,3
91606,Loki,Tom Hiddleston,2,6
9048,Agent Phil Coulson,Clark Gregg,2,7
71189,Agent Maria Hill,Cobie Smulders,1,8
1640,Erik Selvig,Stellan Skarsgård,2,9
2231,Director Nick Fury,Samuel L. Jackson,2,10
12052,"Virginia ""Pepper"" Potts",Gwyneth Paltrow,1,11
6162,J.A.R.V.I.S. (voice),Paul Bettany,2,12
14464,World Security Council,Jenny Agutter,1,13
101522,Shield Pilot,Walter Perez,2,14
6280,World Security Council,Powers Boothe,2,15
7624,Old Man in TV Report,Stan Lee,2,16
188758,World Security Council,Arthur Darbinyan,2,17
168246,World Security Council,Donald Li,2,18
34486,Waitress,Ashley Johnson,1,19
5048,Security Guard,Harry Dean Stanton,2,20
81959,Carrier Bridge Techs,Alicia Sixtos,1,21
1033652,Gala Scientist,Dieter Riesle,0,22
79079,Celebration Montage Interviewee,Jamie McShane,2,23
