id,name,job,gender,department
1461623,Paul Hurwitz,Simulation & Effects Artist,0,Visual Effects
1461624,Bastian Klucker,Simulation & Effects Artist,0,Visual Effects
1461626,Chirag Mistry,Simulation & Effects Artist,0,Visual Effects
1461628,Susannah Marie Williams,Simulation & Effects Artist,0,Visual Effects
1461630,Richard Graham,Visual Effects Producer,0,Visual Effects
1461634,Dominic Thomson,Digital Intermediate,0,Editing
1461635,Tania Clarke,First Assistant Editor,0,Editing
1461636,Debs Richardson,First Assistant Editor,0,Editing
1461643,Lisa Stone,Publicist,0,Production
1473396,Gabriela Rodríguez,Associate Producer,0,Production
8867,Marvin March,Set Decoration,2,Art
13410,Roy Arbogast,Special Effects Coordinator,0,Crew
16157,Tina Hirsch,Editor,1,Editing
10853,Howard E. Smith,Editor,2,Editing
16614,J. Dennis Washington,Production Design,2,Art
21370,Roger Donaldson,Director,2,Directing
21374,Allison Cowitt,Casting,1,Production
21962,John Frizzell,Original Music Composer,2,Sound
32277,Geoff Murphy,Associate Producer,2,Production
56053,Joseph Singer,Producer,2,Production
58726,Leslie Bohem,Screenplay,2,Writing
59564,Marie Cantin,Unit Production Manager,1,Production
75805,Doreen A. Dixon,Post Production Supervisor,0,Crew
83658,Ann Harris,Assistant Art Director,1,Art
143897,Dean W. Miller,Special Effects Supervisor,0,Visual Effects
939183,David Crowther,First Assistant Editor,0,Editing
1015492,Bron Roylance,Makeup Artist,0,Costume & Make-Up
1023289,Katherine Quittner,Music Editor,0,Sound
1197840,Perry Barndt,Stunts,0,Crew
1232434,Michael Munoz,Utility Stunts,0,Crew
1313815,Larry Velasco,Set Costumer,0,Costume & Make-Up
1335078,Mike Chock,Dialogue Editor,0,Sound
1376512,John Zemansky,Property Master,0,Art
1395307,Marliese Schneiderman,Co-Producer,1,Production
1400342,Anthony Huljev,Best Boy Electric,0,Lighting
1409284,Judi Townsend,Script Supervisor,1,Directing
1411353,Judith Jennings,Studio Teachers,0,Crew
1416074,Peter Haas,Unit Publicist,0,Crew
1422064,Michael Geisler,Sound Designer,0,Sound
1531884,Randy Feemster,Camera Operator,0,Camera
1549635,Alexandria Forster,Costume Supervisor,0,Costume & Make-Up
1550636,Karen Asano-Myers,Hairstylist,0,Costume & Make-Up
1552176,Richard Austin,Transportation Co-Captain,0,Crew
1562248,Dennis McNeill,Color Timer,2,Editing
1566253,Ken Jones,Visual Effects Supervisor,0,Visual Effects
1573614,David Sardi,First Assistant Director,0,Directing
1614321,Francis J. Pezza,Art Direction,0,Art
1635458,David MacMillan,Sound Mixer,0,Sound
1651210,Dhamarata Dhiensuwana,Rigging Grip,0,Lighting
1712063,Allen Baker,Aerial Camera,0,Camera
1728283,Dick Deats,Key Grip,0,Camera
1735467,Kieran Woo,Production Controller,0,Crew
1786666,Louisa Bonnie,Set Designer,1,Art
1800845,Kris Nielsen,Production Supervisor,1,Production
1803758,Michael Wood,Special Effects,0,Crew
1806752,Suzanne Mitus-Uribe,Digital Compositors,0,Visual Effects
1815432,Daril Alder,Leadman,0,Art
1827985,Gregor Huebner,Location Manager,0,Production
1865452,Dominique Arcadio,Art Department Coordinator,0,Art
1869313,Josh Kirschenbaum,Technical Supervisor,0,Crew
1886350,Dave Brown,Construction Coordinator,0,Art
1886353,Pasquale Consiglio,Greensman,0,Art
1886354,Gary DeBortoli,Painter,0,Art
1886355,Robert Branham,Production Illustrator,0,Art
1886356,Robert Papegaay,Standby Painter,0,Art
1886357,George Dye,First Assistant Camera,0,Camera
1886358,Jim Brusseau,Grip,0,Camera
1886359,Judith H. McGiveney,Seamstress,0,Costume & Make-Up
1886360,Kevin Chambers,Set Dressing Artist,0,Costume & Make-Up
1886361,Larry Morgan,Carpenter,0,Crew
1886362,Michael D. Starks,Craft Service,0,Crew
1886363,Chris Anderson,Driver,0,Crew
1886364,Yusef Edmonds,Loader,0,Crew
1886365,Glen P. Griffin,Makeup Effects,0,Crew
1886367,Billy Brashier,Projection,0,Crew
1886369,Steven Fuller,Propmaker,0,Crew
1886373,Dean Biggs,Security,0,Crew
1886375,Tammy R. Dickson,Set Production Assistant,0,Crew
1886376,Peter Gregory,Sound Recordist,0,Sound
1886377,Cindy Deerheim,Stand In,0,Crew
1886379,Marlo Hellerstein,Transportation Captain,0,Crew
1886380,Stan Harrison,Video Assist Operator,0,Crew
1886382,Christopher G. Cowen,Script Coordinator,0,Directing
1886383,Scott A. Lopez,Editorial Production Assistant,0,Editing
1886384,Joseph Emanuele,Electrician,0,Lighting
1886385,Curtis Bradford,Gaffer,0,Lighting
1886386,Billy Gunn,Lighting Technician,0,Lighting
1886387,Blaise Dahlquist,Rigging Gaffer,0,Lighting
1886388,Audrey Ritterman-Estes,Production Accountant,0,Production
1886389,Anna R. Delanzo,Boom Operator,0,Sound
1886401,Timothy Braniff,Storyboard,0,Writing
1886403,Scott Salsa,Machinist,0,Crew
1101410,Dave Green,Director,0,Directing
4017,Robert Kulzer,Producer,2,Production
9347,Paul Hughen,Second Unit Cinematographer,0,Crew
12040,George L. Little,Costume Design,2,Costume & Make-Up
12615,Laurel Van Dyke,Key Hair Stylist,2,Costume & Make-Up
27910,Richard Bronskill,Orchestrator,0,Sound
33284,Daniel J. Lester,Assistant Costume Designer,2,Costume & Make-Up
66521,Douglas Cumming,Art Direction,0,Art
92473,Kenneth Nakada,Visual Effects Supervisor,0,Visual Effects
91854,Francisco X. Pérez,Makeup Department Head,0,Costume & Make-Up
94545,Matthew Jensen,Director of Photography,2,Camera
108146,Clyde E. Bryan,First Assistant Camera,2,Camera
563736,Andrea von Foerster,Music Supervisor,1,Sound
934803,Josh Trank,Screenplay,2,Writing
965383,Elliot Greenberg,Editor,0,Editing
1147923,Jeremy Slater,Screenplay,0,Writing
1165616,Elena Sanchez,Stunts,1,Crew
1330889,Brian Kane,Art Direction,0,Art
1340919,Dug Rotstein,Script Supervisor,0,Directing
1367495,Anthony Ortiz,Boom Operator,0,Sound
1367819,Marie-Cecile Dahan,Visual Effects Producer,0,Visual Effects
1367821,François Dumoulin,Visual Effects Supervisor,0,Visual Effects
1377137,Bruce Lomet,Digital Intermediate,0,Editing
1391698,Brian Machleit,Stunt Coordinator,0,Crew
1399061,Benjamin Beardwood,Sound Editor,0,Sound
1400402,Matt Tassone,First Assistant Editor,0,Editing
1403525,Kevin Scott Mack,Visual Effects Supervisor,0,Visual Effects
1410114,Adriane Bennett,Set Costumer,0,Costume & Make-Up
1425828,Brooks Robinson,Steadicam Operator,0,Camera
1548847,Marlie Arnold,Researcher,0,Production
1548849,Zachary Berger,Conceptual Design,0,Art
1548851,Rossano Galante,Orchestrator,0,Sound
1548852,Russell Cannon,Armorer,0,Crew
1548854,Arthur Kirk Martin,Carpenter,0,Crew
1548859,Justine Baker,ADR & Dubbing,0,Sound
1548872,Owen Jones,CG Supervisor,0,Crew
1548873,Sean Noel Walker,CG Supervisor,0,Crew
1548879,Jimmy E. Jensen,First Assistant Camera,0,Camera
1548880,Ray Milazzo,First Assistant Camera,0,Camera
1548881,Andre Green,Rigging Gaffer,0,Lighting
1548885,Oleg Jiliba,VFX Editor,0,Visual Effects
1548886,Michel Raad,VFX Editor,0,Visual Effects
1548928,Eli Jarra,Visual Effects Supervisor,0,Visual Effects
1548930,Blaine Lougheed,Visual Effects Supervisor,0,Visual Effects
1548931,Patrick Ledda,Visual Effects Supervisor,0,Visual Effects
1548932,Jenna Barratt,Visual Effects Editor,0,Crew
1548933,Christopher Collis,Visual Effects Editor,0,Crew
1548934,William Day,Visual Effects Editor,0,Crew
1569801,Guy Fernandez,Stunts,0,Crew
6493,Ilene Starger,Casting,1,Production
17830,Bridget McGuire,Art Direction,0,Art
9543,Beau Flynn,Producer,2,Production
12617,Yvette Rivas,Hairstylist,0,Costume & Make-Up
13064,Nina Henninger,Casting,1,Production
18330,Rob Cowan,Executive Producer,2,Production
35514,Wendy Chuck,Costume Design,1,Costume & Make-Up
33624,Tripp Vinson,Executive Producer,2,Production
59667,Steve Yedlin,Director of Photography,2,Camera
57430,Richard Brener,Executive Producer,2,Production
67662,Jaron Presant,Second Unit Cinematographer,0,Crew
70789,Andrew Lockington,Original Music Composer,2,Sound
75920,Jeremy Passmore,Story,2,Writing
132876,Brad Peyton,Director,2,Directing
161839,Carlton Cuse,Screenplay,2,Writing
1097359,Matthew Putland,Art Direction,2,Art
1276377,Andre Fabrizio,Story,0,Writing
1336197,Tom Kramer,Music Editor,2,Sound
1399863,Joe Pancake,Special Effects Coordinator,0,Crew
1407355,Sam Bollinger,First Assistant Editor,0,Editing
1414145,Alex Ullrich,Foley,2,Sound
1436190,Brian Bernstein,Camera Operator,0,Camera
1465351,John Higgins,Art Department Coordinator,0,Art
1466097,Hiram Garcia,Co-Producer,0,Production
1494202,Michael Westerman,Set Decoration,0,Art
1494204,Rhys Claringbull,CG Supervisor,0,Crew
1494206,Remy Torre,CG Supervisor,0,Crew
1494207,Cristofer Adrian,Gaffer,0,Lighting
1494211,Amanda Ramirez,Set Costumer,0,Costume & Make-Up
1494212,Philip Beckner,Digital Intermediate,0,Editing
1494213,Jeff Halsey,Digital Intermediate,0,Editing
1494214,Sara Ghaffar,Art Department Coordinator,0,Art
1494215,Sherman Kew,Art Department Coordinator,0,Art
1494216,Susan Alegria,Assistant Art Director,0,Art
1494217,Jodie Whetter,Assistant Art Director,0,Art
1500412,Wendy Jacobson,Associate Producer,0,Production
1724,Roger Spottiswoode,Director,2,Directing
7204,Ken Court,Art Direction,2,Art
10750,Sheryl Crow,Songs,1,Sound
10751,Michel Arcand,Editor,0,Editing
10752,Dominique Fortin,Editor,0,Editing
10754,Stephen Scott,Art Direction,2,Art
284,Gary Levinsohn,Producer,2,Production
8750,Caleb Deschanel,Director of Photography,2,Camera
14757,David Bloch,Casting,2,Production
16618,Freddie Hice,Stunt Coordinator,0,Crew
29929,Leo Corey Castellano,Makeup Effects,0,Crew
53645,Julie Monroe,Editor,1,Editing
56151,Peter Winther,Second Unit Cinematographer,2,Crew
58135,Christopher Holmes,Editor,0,Editing
58471,James Dyer,Unit Production Manager,2,Production
91146,John Neufeld,Orchestrator,0,Sound
449627,Keith Collea,Video Assist Operator,2,Crew
1076157,Tim T. Cunningham,Visual Effects Coordinator,0,Visual Effects
1334482,Ivica Bilich,Property Master,0,Art
1335075,Shane Greedy,Transportation Coordinator,0,Crew
1338510,Michael Dahan,Associate Producer,0,Production
1391399,Jon Carpenter,Transportation Co-Captain,0,Crew
1392901,Lauren Stephens,Sound Editor,0,Sound
1393858,Stanton Barrett,Stunts,2,Crew
1399055,Jessee J. Clarkson,Propmaker,0,Crew
1419814,Reid Russell,Camera Intern,0,Camera
1423757,Scott Sanders,Sound Effects Editor,2,Sound
1426770,Brigitte Daloin,Visual Effects Editor,0,Crew
1429246,Kelvin Lee,Animation Supervisor,0,Visual Effects
1429248,Thomas Dadras,Visual Effects Supervisor,0,Visual Effects
1438396,Dawn M. Baker,Scenic Artist,0,Crew
1460749,Lee Grubin,First Assistant Editor,0,Editing
1473182,Elizabeth Greenberg,Casting Associate,0,Production
1474686,Dionne McNeff,Associate Producer,0,Production
1530150,Susan Buffington,Hairstylist,0,Costume & Make-Up
1552544,James K. Jensen,Post Production Supervisor,0,Crew
1552605,Andy Barrios,Digital Compositors,0,Visual Effects
1555009,Carey Milbradt,Sound Editor,0,Sound
1555010,Jeff McManus,Dialogue Editor,0,Editing
1557612,Jeffree Bloomer,Sound Mixer,0,Sound
1564580,Anthony Cargioli,Boom Operator,0,Sound
1568649,Dana Kroeger,Loader,0,Crew
1568654,Chris Brighton,Assistant Director,0,Directing
1638040,Adria Later,Studio Teachers,0,Crew
1701759,Bill Greenberg,Rigging Gaffer,0,Lighting
1703195,Diane Crooke,Costume Supervisor,0,Costume & Make-Up
1746540,Larry A. Cornick,Leadman,0,Art
1746541,John Rotan,Location Scout,0,Art
1746542,Sean Bernard,Painter,0,Art
1746543,Warren Manser,Production Illustrator,0,Art
1746544,Birger Laube,Sculptor,0,Art
1746552,Alan R. Disler,First Assistant Camera,0,Camera
1746553,Judith H. Bickerton,Key Hair Stylist,0,Costume & Make-Up
1746554,Julie Callihan,Makeup Artist,0,Costume & Make-Up
1746555,Zandra Harding,Seamstress,0,Costume & Make-Up
1746556,Gillian Albinski,Set Dressing Artist,0,Costume & Make-Up
1746559,Christopher Flournoy,Carpenter,0,Crew
1746560,Loren Bess,Driver,0,Crew
1746561,Paolo Moscatelli,Sequence Supervisor,0,Crew
1746562,Clyde D. Baisey,Set Medic,0,Crew
1746563,James M. Crumley Jr.,Set Production Assistant,0,Crew
1746572,Robert Minsk,Software Engineer,0,Crew
1746573,Randy McKenney,Stand In,0,Crew
1746575,John Duino,Systems Administrators & Support,0,Crew
1746597,John Rice Sr.,Transportation Captain,0,Crew
1746665,Sean Devine,Best Boy Electric,0,Lighting
1746666,Jack McCollum,Electrician,0,Lighting
1746668,Ronald M. Betts,Lighting Technician,0,Lighting
1746669,Jerry C. Deats,Rigging Grip,0,Lighting
1746670,Cindi Hobgood,Location Manager,0,Production
1746671,Christina Vaeth,Production Accountant,0,Production
1746672,Taylor Ammons,Production Coordinator,0,Production
1746673,Heidi Schuller,Production Manager,0,Production
1746674,Mary Weisgerber Meyer,Production Supervisor,0,Production
1746676,Adam Frazier,I/O Supervisor,0,Visual Effects
1746677,Terry Chapman,Special Effects Supervisor,0,Visual Effects
1746678,Fiona Bull,Visual Effects Producer,0,Visual Effects
1746679,Joni Cuquet,Finance,0,Production
1884,Steven Soderbergh,Director,2,Directing
1885,George Clayton Johnson,Author,2,Writing
1887,Jack Golden Russell,Author,0,Writing
1888,Jerry Weintraub,Producer,2,Production
1889,David Holmes,Original Music Composer,2,Sound
16306,Matt Absher,Post Production Assistant,0,Crew
5672,Stefano Maria Ortolani,Supervising Art Director,0,Art
6341,John Hardy,Executive Producer,2,Production
40838,Damian Anderson,Production Coordinator,0,Production
21707,Kristen Toscano Messina,Set Decoration,1,Art
23964,Gary Ross,Thanks,2,Crew
57295,Susan Ekins,Executive Producer,1,Production
117202,Erwin Godschalk,Line Producer,2,Production
142161,John Robotham,Stunt Coordinator,0,Crew
1117840,Frederic W. Brost,Unit Production Manager,0,Production
1275495,Doug Maguire,Stand In,0,Crew
1335069,Kevin Hannigan,Special Effects Coordinator,0,Crew
1335127,Larry Blake,Supervising Sound Editor,0,Sound
1391605,Annie Welles,Script Supervisor,1,Directing
1392909,Thomas J. Smith,Visual Effects Supervisor,0,Visual Effects
1399890,Rich Bennetti,Transportation Co-Captain,0,Crew
1400347,Maryan Zurek,Underwater Camera,0,Camera
1407823,Terra Bliss-Alvarez,Digital Intermediate,0,Editing
1409825,Robin Le Chanu,Production Supervisor,0,Production
1409837,Spooky Stevens,Publicist,0,Production
1410578,Lisa Maher,Visual Effects Producer,0,Visual Effects
1412260,Robert Jason,Additional Photography,0,Camera
1412455,Todd Grace,Sound Re-Recording Mixer,2,Sound
1413156,Jerrold F. Brooks,Propmaker,0,Crew
1414174,Scott Bobbitt,Leadman,0,Art
1471335,Isabelle Caillaud,Set Costumer,0,Costume & Make-Up
1509355,Teressia Carter,Hairstylist,0,Costume & Make-Up
1536971,James W. Apted,First Assistant Camera,0,Camera
1538449,Jeff Winn,Craft Service,0,Crew
1549227,Kent Baker,Rigging Grip,0,Lighting
1555488,Paul Ledford,Production Sound Mixer,0,Sound
1559566,Tjarco van Wijck,Location Scout,0,Art
1574114,Giancarlo Di Fusco,Painter,0,Art
1574132,Federico Foti,Unit Manager,2,Production
1582414,Jean-Pierre Avice,Production Manager,0,Production
1586881,Claudia Bonfe,Set Dressing Supervisor,0,Costume & Make-Up
1607639,Marina Roberti,Costume Supervisor,0,Costume & Make-Up
1607651,Daniele Abeille,Transportation Coordinator,0,Crew
1608876,Stephen Sturm,Carpenter,0,Crew
1629541,Steve Hai,Translator,0,Crew
1644480,Chris Allen,Researcher,0,Production
1701736,Art Bartels,Grip,0,Camera
1721989,Monica de Armond,Post Production Supervisor,0,Crew
1727278,Bernadino Nardoni,Construction Coordinator,0,Art
1727284,Paola Sforzini,Standby Painter,0,Art
1727293,Francesca Brunori,Assistant Costume Designer,0,Costume & Make-Up
1727296,Jacques Grousset,Chef,0,Crew
1727298,Chris Beanes,Driver,0,Crew
1727301,Henno van Bergeijk,Picture Car Coordinator,0,Crew
1727304,Dorothy Precious,Production Controller,0,Crew
1727305,Leonardo de Angelis,Production Office Assistant,0,Crew
1727306,Maurice Brunson,Security,0,Crew
1727307,Ron Pekkala,Set Medic,0,Crew
1727308,William Cellini Jr.,Set Production Assistant,0,Crew
1727309,Paolo Antonini,Stunts,0,Crew
1727312,Claudio Frollano,Best Boy Electric,0,Lighting
1727313,Giovanni Gabriele,Electrician,0,Lighting
1727315,Niles McElroy,Lighting Technician,0,Lighting
1727319,Julie Belthoise,Location Manager,0,Production
1727321,Erik Bakker,Production Accountant,0,Production
1727323,Mick Gormaley,First Assistant Sound Editor,0,Sound
1727326,Kim Sullivan,Studio Teachers,0,Crew
908,Michael Tronick,Editor,2,Editing
1593,Joseph Middleton,Casting,2,Production
1594,Michelle Morris,Casting,1,Production
11695,Lucas Foster,Producer,2,Production
11696,Patrick Wachsberger,Producer,2,Production
11697,Erik Feig,Executive Producer,2,Production
11698,Varina Bleil,Producer,0,Production
11700,Keith Neely,Art Direction,0,Art
10573,Florian Ballhaus,Director of Photography,2,Camera
17329,Neil Burger,Executive Producer,2,Production
25058,Stuart Levy,Editor,0,Editing
31710,David Hoberman,Executive Producer,2,Production
39123,Venus Kanani,Casting,1,Production
67846,Nancy Richardson,Editor,1,Editing
62144,Kathy Lucas,Set Decoration,1,Art
62758,Todd Lieberman,Executive Producer,2,Production
74322,Kimberly Jones,Makeup Artist,0,Costume & Make-Up
135733,Zsofia Otvos,Makeup Artist,0,Costume & Make-Up
222447,Kent Harvey,Camera Operator,0,Camera
1295292,Brian Duffield,Screenplay,0,Writing
1345249,Pouya Shahbazian,Producer,0,Production
1352956,Veronica Roth,Novel,0,Writing
1352959,Brad Wilder,Makeup Department Head,0,Costume & Make-Up
1364417,Christian P. Minkler,Sound Re-Recording Mixer,2,Sound
1400529,Tina Anderson,Co-Producer,1,Production
1412081,Michal Bigger,Makeup Artist,0,Costume & Make-Up
1412329,Mike Tyson,Rigging Gaffer,0,Lighting
1419106,Chris Culliton,Gaffer,2,Lighting
1420154,Renée Tondelli,ADR & Dubbing,0,Sound
1425972,Ryan Trygstad,Hairstylist,0,Costume & Make-Up
1441250,Dave McMoyler,Supervising Sound Editor,0,Sound
1492643,Julia Enescu,Associate Producer,0,Production
1492644,John Wildermuth,Co-Producer,0,Production
1492645,Charlie Morrison,Co-Producer,0,Production
1492646,Sande Alessi,Casting,0,Production
1493865,Michael H. Ward,Art Direction,2,Art
1493866,Lumas Hamilton Jr.,Hairstylist,0,Costume & Make-Up
1493867,Chloe Lipp,Art Department Coordinator,0,Art
1493870,Ted Lichtenheld,Second Unit Cinematographer,0,Crew
1614075,Richard Sutherland,CG Supervisor,0,Crew
4187,Robert Guerra,Supervising Art Director,2,Art
6997,Lucie Robitaille,Casting,0,Production
6193,Leonardo DiCaprio,Executive Producer,2,Production
7531,Joseph P. Reidy,Assistant Director,2,Directing
15022,Mat Beck,Visual Effects Supervisor,0,Visual Effects
18125,Marjorie McCown,Assistant Costume Designer,0,Costume & Make-Up
18900,Christina Ann Wilson,Assistant Art Director,1,Art
27218,Sandy Climan,Producer,0,Production
27219,Charles Evans Jr.,Producer,2,Production
27220,Luca Tranchino,Art Direction,0,Art
34338,Michael Jackman,Post Production Supervisor,2,Crew
34340,Rick Schwartz,Executive Producer,2,Production
50354,Philip Schulz-Deyle,Line Producer,2,Production
50355,Dan Maag,Line Producer,2,Production
92388,Jay Peck,Foley,0,Sound
92389,Wyatt Sprague,Sound Effects Editor,0,Sound
92391,Nicholas Renbeck,Dialogue Editor,0,Editing
92234,Jean Frenette,Stunt Coordinator,2,Crew
92085,Carrie Wilksen,Set Dressing Supervisor,0,Costume & Make-Up
99426,Fred Rosenberg,Dialogue Editor,2,Editing
142155,Laura Civiello,Dialogue Editor,1,Editing
